Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
SHOE STA GROUP INC,0.0006012359195899543,Buy 100%,85220.0,14.830004693733866,1263813.0,,,,,
CALIFORNIA BANCORP,0.0006002183294622986,Reduce 6.39%,60541.0,20.839992732198013,1261674.0,,,,,
REAL ASSET ACQUISITION CORP,0.0005998976862897694,,150000.0,8.406666666666666,1261000.0,,,,,
SCOTTS MIRACLE-GRO CO,0.0005994386051896348,Buy 100%,18500.0,68.11,1260035.0,,,,,
ALBERTSONS COMPANIES INC,0.0005971926757868006,Buy 100%,92780.0,13.530006466910972,1255314.0,,,,,
REPUBLIC BANCORP INC KY,0.0005949724358963055,Buy 100%,13830.0,90.43000723065799,1250647.0,,,,,
TRICO BANCSHARES,0.0005923939700281924,Add 135.29%,23124.0,53.84998270195468,1245227.0,,,,,
ENERFLEX LTD,0.0005917346058781546,Reduce 87.55%,50700.0,24.53335305719921,1243841.0,,,,,
JAMES RIV GROUP HOLDINGS INC,0.0005908088319705259,Add 53.25%,282249.0,4.399997874217446,1241895.0,,,,,
SILICON LABORATORIES INC,0.0005901675456254675,Reduce 26.49%,5676.0,218.56007751937983,1240547.0,,,,,
GRANITE PT MTG TR INC,0.0005892803059863474,Add 0.15%,825788.0,1.5,1238682.0,,,,,
PAYMENTUS HOLDINGS INC,0.0005890048573262667,Reduce 44.85%,51246.0,24.159992975061467,1238103.0,,,,,
RB GLOBAL INC,0.0005876651968309518,Buy 100%,10608.0,116.44862368024133,1235287.0,,,,,
PROCORE TECHNOLOGIES INC,0.0005872436985359061,Reduce 43.01%,30389.0,40.619994076804105,1234401.0,,,,,
SABLE OFFSHORE CORP,0.0005861014667002347,Add 37.84%,400000.0,3.08,1232000.0,,,,,
OCULAR THERAPEUTIX INC,0.0005814240725276723,Reduce 43.03%,124457.0,9.820002089074942,1222168.0,,,,,
MAGNOLIA OIL &AMP; GAS CORP,0.0005761149066442514,Add 21.21%,47342.0,25.579992395758524,1211008.0,,,,,
INFLEQTION INC,0.0005760725665220628,Reduce 83.41%,154330.0,7.846296896261259,1210919.0,,,,,
LI AUTO INC,0.0005756496410318871,Reduce 80.39%,103069.0,11.739999417865702,1210030.0,,,,,
KRISPY KREME INC,0.0005679637195253863,Add 24.07%,338208.0,3.529999290377519,1193874.0,,,,,
RESMED INC,0.0005674818033031726,Reduce 47.12%,6121.0,194.88008495343897,1192861.0,,,,,
CLARUS CORP NEW,0.0005644604312130644,Add 54.72%,376670.0,3.1499986725781186,1186510.0,,,,,
SIXTH STREET SPECIALTY LENDI,0.0005607463937532197,Reduce 63.04%,68649.0,17.16999519293799,1178703.0,,,,,
PEOPLES BANCORP INC,0.0005586013194729021,Buy 100%,30570.0,38.410009813542686,1174194.0,,,,,
LINDSAY CORP,0.0005580946652017691,Add 0.65%,9476.0,123.80002110595188,1173129.0,,,,,
ALTO INGREDIENTS INC,0.0005562859332404101,Buy 100%,205145.0,5.700002437300446,1169327.0,,,,,
LADDER CAP CORP,0.0005554700533577876,Add 129.12%,117348.0,9.949994887002761,1167612.0,,,,,
TECNOGLASS INC,0.0005550323801846023,Add 108.52%,24924.0,46.80998234633285,1166692.0,,,,,
RED ROBIN GOURMET BURGERS IN,0.0005538996629831306,Reduce 37.31%,145721.0,7.990001441110066,1164311.0,,,,,
UNIVERSAL TECHNICAL INST INC,0.0005514049258959747,Buy 100%,27100.0,42.77,1159067.0,,,,,
RINGCENTRAL INC,0.0005500714499128897,Buy 100%,29663.0,38.980008765128275,1156264.0,,,,,
UNITED STATES ANTIMONY CORP,0.000549501523324329,Add 52.39%,159100.0,7.26,1155066.0,,,,,
CASS INFORMATION SYS INC,0.0005488878294184496,Reduce 23.36%,22482.0,51.31998932479317,1153776.0,,,,,
SERVICETITAN INC,0.0005485847883191898,Reduce 66.03%,16308.0,70.71001962227128,1153139.0,,,,,
HOMETRUST BANCSHARES INC,0.0005473593034342712,Add 131.43%,23062.0,49.88999219495274,1150563.0,,,,,
FLOWSERVE CORP,0.0005458916711089707,Reduce 75.29%,15473.0,74.16002068118658,1147478.0,,,,,
JADE BIOSCIENCES INC,0.0005443307953685133,Buy 100%,51494.0,22.220006214316232,1144197.0,,,,,
MONRO INC,0.0005434602063392426,Add 34.35%,66766.0,17.110011083485606,1142367.0,,,,,
CARTER BANKSHARES INC,0.0005434254779244137,Add 43.69%,33587.0,34.01000387054515,1142294.0,,,,,
VANGUARD ADMIRAL FDS INC,0.0005432337580452902,Buy 100%,13821.0,82.6199985529267,1141891.0,,,,,
COREBRIDGE FINL INC,0.0005429968436537182,Reduce 96.35%,39867.0,28.630019815887827,1141393.0,,,,,
BROOKFIELD WEALTH SOL LTD,0.0005386900444832335,Buy 100%,26598.0,42.572373862696445,1132340.0,,,,,
DEUTSCHE BK AG,0.0005385473249702383,Reduce 54.38%,33532.0,33.75999045687701,1132040.0,,,,,
TOMPKINS FINL CORP,0.0005378403876492022,Reduce 7.10%,11961.0,94.52002340941392,1130554.0,,,,,
UNUSUAL MACHS INC,0.0005371562854502452,Reduce 90.57%,50633.0,22.300001974996544,1129116.0,,,,,
PERRIGO CO PLC,0.0005368879727658143,Reduce 68.81%,108619.0,10.390005431830527,1128552.0,,,,,
SPRINKLR INC,0.000534257176409603,Add 242.52%,217640.0,5.159998162102554,1123022.0,,,,,
YUM BRANDS INC,0.0005337980953094685,Reduce 95.64%,7019.0,159.8599515600513,1122057.0,,,,,
CANDEL THERAPEUTICS INC,0.0005337757359190992,Buy 100%,108933.0,10.300000917995465,1122010.0,,,,,
NORTHWEST NAT HLDG CO,0.0005313680577348704,Reduce 56.36%,22767.0,49.059999121535554,1116949.0,,,,,
TREDEGAR CORP,0.0005307767232193603,Reduce 14.95%,140164.0,7.960003995319768,1115706.0,,,,,
LSB INDS INC,0.000530372826997584,Reduce 94.93%,103132.0,10.810000775704921,1114857.0,,,,,
DOVER CORP,0.0005295379178465622,Reduce 73.22%,4963.0,224.2800725367721,1113102.0,,,,,
PAGAYA TECHNOLOGIES LTD,0.0005279651488133551,Reduce 1.46%,167739.0,6.616207322089675,1109796.0,,,,,
CAPITAL GROUP DIVIDEND GROWE,0.0005270431807594063,Add 102.49%,29535.0,37.51000507872016,1107858.0,,,,,
KRATOS DEFENSE &AMP; SEC SOLUTIO,0.0005196812325474045,Reduce 61.49%,21909.0,49.86001186726916,1092383.0,,,,,
RICE ACQUISITION CORP 3,0.000519610348522617,,119481.0,9.141486930976473,1092234.0,,,,,
TELESAT CORP,0.0005167174239942045,Reduce 12.08%,21457.0,50.61998415435522,1086153.0,,,,,
MILLICOM INTL CELLULAR S A,0.0005126456362884518,Reduce 12.05%,11873.0,90.76004379685,1077594.0,,,,,
STOCK YDS BANCORP INC,0.0005110914207919343,Reduce 70.10%,14049.0,76.4699978646167,1074327.0,,,,,
SLIDE INS HLDGS INC,0.0005089587155360761,Buy 100%,55232.0,19.37000289687138,1069844.0,,,,,
LANTHEUS HLDGS INC,0.0005074573062593668,Buy 100%,9615.0,110.93998959958398,1066688.0,,,,,
UWM HOLDINGS CORPORATION,0.000505075317587477,Reduce 82.10%,463616.0,2.2900007765046935,1061681.0,,,,,
WORTHINGTON STL INC,0.0005040934073380702,Buy 100%,31555.0,33.580003169069876,1059617.0,,,,,
WINTERGREEN ACQUISITION CORP,0.0005005649052451192,,200000.0,5.261,1052200.0,,,,,
MONARCH CASINO &AMP; RESORT INC,0.0004984464719405607,Reduce 78.31%,7961.0,131.60997362140435,1047747.0,,,,,
PHATHOM PHARMACEUTICALS INC,0.0004937671748411585,Reduce 27.78%,95660.0,10.85,1037911.0,,,,,
CANTOR EQUITY PARTNERS VI IN,0.0004933337832533631,,100000.0,10.37,1037000.0,,,,,
ARDENT HEALTH INC,0.0004915450320238234,Add 25.43%,105004.0,9.840006095005904,1033240.0,,,,,
RICHARDSON ELECTRS LTD,0.0004913961279985984,Buy 100%,54336.0,19.009993374558302,1032927.0,,,,,
CANTOR EQUITY PARTNERS V INC,0.0004905983259209553,,100000.0,10.3125,1031250.0,,,,,
RBB BANCORP,0.0004882995902983128,Add 98.03%,37440.0,27.415010683760684,1026418.0,,,,,
AEMETIS INC,0.0004860864863834675,Add 14.23%,623028.0,1.640000128405144,1021766.0,,,,,
GAMESTOP CORP NEW,0.0004856597550396118,,365903.0,2.7899989888030436,1020869.0,,,,,
QUEST DIAGNOSTICS INC,0.00048540190845280056,Reduce 96.74%,4814.0,211.94993768176153,1020327.0,,,,,
KELLY SVCS INC,0.0004845755624725585,Reduce 31.79%,82947.0,12.280010126948534,1018590.0,,,,,
IMMUNEERING CORP,0.00048347567075907554,Buy 100%,203663.0,4.989998183273348,1016278.0,,,,,
FINANCE OF AMERICA COMPAN,0.00048341382563677767,Add 34.23%,36924.0,27.519987000324992,1016148.0,,,,,
SUJA LIFE INC,0.0004833434173437,Buy 100%,100000.0,10.16,1016000.0,,,,,
JOINT CORP,0.0004832615914895827,Add 8.37%,115698.0,8.779996196995626,1015828.0,,,,,
UNITIL CORP,0.00048297757965872233,Buy 100%,19268.0,52.6900041519618,1015231.0,,,,,
RUM GROUP INC,0.0004818362992864708,Buy 100%,236572.0,4.281284344723805,1012832.0,,,,,
VOR BIOPHARMA INC,0.00047882063597688246,Buy 100%,54671.0,18.409997987964367,1006493.0,,,,,
SUTRO BIOPHARMA INC,0.0004758506429114527,Buy 100%,30128.0,33.20001327668614,1000250.0,,,,,
INDEPENDENT BK CORP MICH,0.0004753049786401011,Buy 100%,27699.0,36.07000252716705,999103.0,,,,,
WILLIS TOWERS WATSON PLC LTD,0.0004729967283832589,Buy 100%,3804.0,261.3698738170347,994251.0,,,,,
GALATA ACQUISITION CORP II,0.00047288778582167256,Buy 100%,98418.0,10.100002032148591,994022.0,,,,,
ALDABRA 4 LQDTY OPP VEH INC,0.00047288207704115274,Buy 100%,100001.0,9.940000599994,994010.0,,,,,
SKINHEALTH SYSTEMS INC,0.00047186686557204696,Buy 100%,1432312.0,0.6924999581096856,991876.0,,,,,
ILLUMINATION ACQUISITIO CORP,0.0004709743928841171,Buy 100%,100000.0,9.9,990000.0,,,,,
T ROWE PRICE EXCHANGE-TRADED,0.00047003196836663887,Buy 100%,21180.0,46.648677998111424,988019.0,,,,,
HUYA INC,0.00046936071092385157,Add 150.54%,428960.0,2.3,986608.0,,,,,
SIMILARWEB LTD,0.00046640831993169114,Add 173.15%,159935.0,6.130002813643043,980402.0,,,,,
MEDIFAST INC,0.00046611241480808103,Reduce 60.41%,92345.0,10.609995126969517,979780.0,,,,,
GEN DIGITAL INC,0.0004637394650386811,Reduce 97.84%,39164.0,24.890001021346134,974792.0,,,,,
UNITY BANCORP INC,0.00046222711393264213,Buy 100%,16555.0,58.69000302023558,971613.0,,,,,
SOUTHERN COPPER CORP,0.0004601005931890139,Add 327.58%,5550.0,174.26,967143.0,,,,,
SIGA TECHNOLOGIES INC,0.0004587176411080904,Reduce 41.96%,264900.0,3.64,964236.0,,,,,
IMMIX BIOPHARMA INC,0.00045666581024292964,Buy 100%,93106.0,10.310001503662493,959923.0,,,,,
CANADIAN NATL RY CO,0.00045371627364102906,Add 263.64%,8000.0,119.215375,953723.0,,,,,
SEADRILL LTD,0.00045282665534335915,Reduce 48.78%,25168.0,37.81996980292435,951853.0,,,,,
GEMINI SPACE STA INC,0.0004525435949759187,Buy 100%,223300.0,4.26,951258.0,,,,,
TELEPHONE &AMP; DATA SYS INC,0.00045231952534051617,Reduce 42.79%,25690.0,37.0100038925652,950787.0,,,,,
DIAGEO PLC,0.00045122391521242315,Reduce 78.99%,11800.0,80.38,948484.0,,,,,
FB BANCORP INC,0.00044965970934999594,Add 72.37%,62762.0,15.060004461298238,945196.0,,,,,
HURON CONSULTING GROUP INC,0.0004495507667884096,,10481.0,90.16000381642974,944967.0,,,,,
NEUROCRINE BIOSCIENCES INC,0.0004489132862970311,Reduce 93.72%,5599.0,168.53491694945527,943627.0,,,,,
HEALTHPEAK PROPERTIES INC,0.00044850891434354475,Buy 100%,44055.0,21.4,942777.0,,,,,
BRAZE INC,0.00044828199031788236,Reduce 72.93%,43444.0,21.689991713470214,942300.0,,,,,
NORWEGIAN CRUISE LINE HLDGS,0.0004458957200606028,Buy 100%,44400.0,21.11,937284.0,,,,,
STAG INDUSTRIAL INC,0.0004415594255240991,Add 96.53%,24387.0,38.05999097880018,928169.0,,,,,
VAALCO ENERGY INC,0.0004401445994186068,Add 145.28%,182125.0,5.08,925195.0,,,,,
BAKKT INC,0.0004395394686835072,Add 373.20%,118300.0,7.81,923923.0,,,,,
URBAN EDGE PPTYS,0.00043914508709593045,Add 123.44%,40345.0,22.880009914487545,923094.0,,,,,
KOPPERS HOLDINGS INC,0.0004370756541575003,Add 63.55%,20462.0,44.90000977421562,918744.0,,,,,
BRAEMAR HOTELS &AMP; RESORTS INC,0.00043601477244423605,Add 76.43%,424312.0,2.160000188540508,916514.0,,,,,
ARQ INC,0.0004348763464622445,Add 27.20%,358479.0,2.549998744696342,914121.0,,,,,
FIRSTSUN CAP BANCORP,0.0004314639229065295,Buy 100%,23387.0,38.780005986231664,906948.0,,,,,
BLACK HAWK ACQUISITION CORP,0.00043094156948896717,,90000.0,10.065,905850.0,,,,,
LOEWS CORP,0.00042956813204224353,Reduce 93.44%,7976.0,113.21000501504514,902963.0,,,,,
MID PENN BANCORP INC,0.00042922941106473487,Reduce 21.06%,25897.0,34.83998146503456,902251.0,,,,,
ZEVIA PBC,0.0004285062988655593,Add 28.32%,552596.0,1.6299991313726483,900731.0,,,,,
BANCO DE CHILE,0.0004267622664167581,Add 87.38%,22562.0,39.75999468132258,897065.0,,,,,
BOSTON OMAHA CORP,0.00042513859409058286,Add 13.09%,65517.0,13.640001831585696,893652.0,,,,,
DANA INC,0.00042486980567444196,Reduce 8.66%,32822.0,27.21001157760039,893087.0,,,,,
JAKKS PAC INC,0.0004246723770147986,Reduce 15.10%,38345.0,23.28001043160777,892672.0,,,,,
TMC THE METALS COMPANY INC,0.00042456676457518217,Add 349.27%,201456.0,4.429999602890954,892450.0,,,,,
CADELER A S,0.00042355012591094646,Add 30.31%,40635.0,21.91000369139904,890313.0,,,,,
FARMERS NATIONAL BANC CORP,0.0004229782963955457,Reduce 51.08%,60898.0,14.600003284180104,889111.0,,,,,
GOOSEHEAD INS INC,0.0004223745928555761,Reduce 62.94%,18306.0,48.50005462689828,887842.0,,,,,
BAOZUN INC,0.00042186555992589325,Add 16.27%,313347.0,2.8299999680864985,886772.0,,,,,
KEARNY FINL CORP MD,0.00042022713991670844,Reduce 8.30%,93375.0,9.460005354752342,883328.0,,,,,
CHENGHE ACQUISITION III CO,0.00042009774089159284,Add 1.06%,86915.0,10.15999539780245,883056.0,,,,,
SIERRA BANCORP,0.0004191324812520354,Add 197.89%,21615.0,40.75998149433264,881027.0,,,,,
CAPITAL GROUP EQUITY ETF TR,0.00041853496222429555,Buy 100%,26684.0,32.9699820116924,879771.0,,,,,
BANCFIRST CORP,0.00041771051917089335,Buy 100%,7901.0,111.12998354638653,878038.0,,,,,
FIDUS INVT CORP,0.00041688607611749115,Reduce 38.92%,45952.0,19.070007834261837,876305.0,,,,,
MGE ENERGY INC,0.00041545317220701946,Buy 100%,10710.0,81.53996265172736,873293.0,,,,,
LINCOLN EDL SVCS CORP,0.00041543271574349017,Buy 100%,17500.0,49.9,873250.0,,,,,
MORNINGSTAR INC,0.00041520721891295776,Reduce 84.35%,5594.0,156.02002145155524,872776.0,,,,,
MITEK SYS INC,0.00041507353830245227,Reduce 65.08%,43343.0,20.13000945942828,872495.0,,,,,
SFL CORPORATION LTD,0.0004139588989059599,Buy 100%,85309.0,10.200002344418525,870152.0,,,,,
MASCO CORP,0.00041319344658459565,Buy 100%,10674.0,81.36996439947536,868543.0,,,,,
KASPI KZ JSC,0.00041217395353010004,Buy 100%,10000.0,86.64,866400.0,,,,,
SCHRODINGER INC,0.0004104969992524066,Reduce 20.91%,53100.0,16.25,862875.0,,,,,
PHIBRO ANIMAL HEALTH CORP,0.000407253936185446,Add 222.49%,27263.0,31.399992664050178,856058.0,,,,,
INTERNATIONAL MONEY EXPRESS,0.00040481533544006824,Reduce 8.74%,58888.0,14.45000679255536,850932.0,,,,,
EHEALTH INC,0.00040278396103843675,Add 21.02%,568229.0,1.4900013902845508,846662.0,,,,,
CUBESMART,0.00040087389822285113,Reduce 89.84%,21188.0,39.77001132716632,842647.0,,,,,
EXCHANGE LISTED FDS TR,0.0004003905548055074,Add 189.35%,20781.0,40.50002406043983,841631.0,,,,,
TOWNEBANK PORTSMOUTH VA,0.0003979628958894593,Buy 100%,23083.0,36.240003465754015,836528.0,,,,,
THOR INDS INC,0.0003968915480785755,Buy 100%,11100.0,75.16,834276.0,,,,,
EPAM SYS INC,0.00039636776746588306,Buy 100%,10500.0,79.35,833175.0,,,,,
HORIZON BANCORP IND,0.00039594531770741737,Reduce 37.08%,41656.0,19.98000288073747,832287.0,,,,,
MARTIN MARIETTA MATLS INC,0.00039232690232127935,Buy 100%,1430.0,576.7,824681.0,,,,,
FIVE STAR BANCORP,0.0003912755352422148,Add 2.84%,16892.0,48.68997158418186,822471.0,,,,,
TENARIS S A,0.0003903526157248459,Buy 100%,14787.0,55.49002502197877,820531.0,,,,,
INCYTE CORP,0.0003891513931571365,Add 125.50%,7216.0,113.3600332594235,818006.0,,,,,
MERCHANTS BANCORP IND,0.0003891247521813773,Reduce 42.14%,16359.0,50.0,817950.0,,,,,
NUVALENT INC,0.0003885329419341574,Buy 100%,6613.0,123.50007560864962,816706.0,,,,,
ARCOSA INC,0.0003885181942511478,Reduce 39.06%,5621.0,145.28998398861413,816675.0,,,,,
INVENTRUST PPTYS CORP,0.0003866333452161914,Reduce 88.92%,22958.0,35.39999128843976,812713.0,,,,,
XENCOR INC,0.0003866024226550424,Buy 100%,50475.0,16.10000990589401,812648.0,,,,,
SCHEIN HENRY INC,0.0003835434677598456,Reduce 68.69%,9653.0,83.51994198694706,806218.0,,,,,
TKO GROUP HOLDINGS INC,0.00038307820214748123,Reduce 82.46%,4000.0,201.31,805240.0,,,,,
NATIONAL PRESTO INDS INC,0.0003820415827514262,Buy 100%,6425.0,124.99003891050583,803061.0,,,,,
CONNECTONE BANCORP INC,0.0003818669892138621,Add 87.49%,24004.0,33.44000999833361,802694.0,,,,,
XPENG INC,0.0003791810079792927,Buy 100%,60200.0,13.24,797048.0,,,,,
BACKBLAZE INC,0.0003783870117553295,Reduce 93.21%,50150.0,15.86,795379.0,,,,,
FUNKO INC,0.0003762319471091022,Add 120.95%,134498.0,5.880005650641645,790849.0,,,,,
AGI INC,0.00037603023686406896,Reduce 77.67%,111642.0,7.079996775407105,790425.0,,,,,
ORION PROPERTIES INC,0.000375850886009405,Reduce 47.59%,273373.0,2.8900001097401717,790048.0,,,,,
OPTIMIZERX CORP,0.00037575193381372834,Reduce 3.39%,138084.0,5.719996523855045,789840.0,,,,,
TIDAL TRUST III,0.00037427193246396826,Buy 100%,9222.0,85.31001951854262,786729.0,,,,,
BITWISE FUNDS TRUST,0.0003737429188024661,Reduce 12.38%,32066.0,24.5,785617.0,,,,,
LIMONEIRA CO,0.00037344463502030615,Reduce 7.08%,59786.0,13.1299969892617,784990.0,,,,,
MSCI INC,0.00037300030160318114,Buy 100%,1400.0,560.04,784056.0,,,,,
WESTROCK COFFEE CO,0.0003710031798846685,Add 198.49%,96160.0,8.110004159733776,779858.0,,,,,
NEKTAR THERAPEUTICS,0.0003686402204811782,Buy 100%,11100.0,69.81,774891.0,,,,,
IDEAYA BIOSCIENCES INC,0.00036813879925885507,Buy 100%,20763.0,37.26999951837403,773837.0,,,,,
MISTRAS GROUP INC,0.00036756363962148447,Reduce 48.59%,44226.0,17.46999502555058,772628.0,,,,,
LIFE TIME GROUP HOLDINGS INC,0.00036720588937557655,Reduce 94.22%,18900.0,40.84,771876.0,,,,,
ADC THERAPEUTICS SA,0.0003661573766867719,Add 195.80%,719320.0,1.069999443919257,769672.0,,,,,
OPTIMUM COMMUNICATIONS INC,0.0003659485304660889,Reduce 93.81%,530505.0,1.4500014137472785,769233.0,,,,,
RISKIFIED LTD,0.0003649542511922225,Reduce 45.31%,152211.0,5.039997109275939,767143.0,,,,,
GROWGENERATION CORP,0.0003623225033725912,Add 35.33%,514602.0,1.4800000777299738,761611.0,,,,,
GAP INC,0.00036173164458879115,Reduce 92.20%,40705.0,18.679990173197396,760369.0,,,,,
UNIVEST FINANCIAL CORPORATIO,0.00036069407372931616,Reduce 7.59%,17330.0,43.750028851702254,758188.0,,,,,
RELMADA THERAPEUTICS INC,0.0003603953142154462,Buy 100%,109474.0,6.919999269232878,757560.0,,,,,
1ST SOURCE CORP,0.00036035249836154765,Add 202.05%,9285.0,81.5799676898223,757470.0,,,,,
AVALYN PHARMACEUTICALS INC,0.0003602050215314526,Buy 100%,23000.0,32.92,757160.0,,,,,
BELDEN INC,0.00035961178408910264,Reduce 65.50%,6304.0,119.91005710659898,755913.0,,,,,
HMH HLDG INC,0.00035805281127548525,Buy 100%,40162.0,18.740002987899008,752636.0,,,,,
BYLINE BANCORP INC,0.0003547022328420682,Buy 100%,19798.0,37.66001616324881,745593.0,,,,,
ATEGRITY SPECIALTY IN CO HO,0.0003530590555157836,Add 12.34%,30871.0,24.040005182857698,742139.0,,,,,
IDEX CORP,0.0003529453556370975,Reduce 94.32%,3269.0,226.95013765677578,741900.0,,,,,
SUMMIT MIDSTREAM CORPORATION,0.0003527712378312433,Add 19.64%,26037.0,28.480009217651805,741534.0,,,,,
STRATASYS LTD,0.0003526784701477965,Add 29.37%,86605.0,8.56000230933549,741339.0,,,,,
FIRST AMERN FINL CORP,0.00035240873026823555,Add 19.42%,10800.0,68.59,740772.0,,,,,
HORACE MANN EDUCATORS CORP N,0.00035174175441083803,Reduce 70.57%,14315.0,51.65001746419839,739370.0,,,,,
ALLIENT INC,0.0003496737486675378,Buy 100%,7141.0,102.92998179526677,735023.0,,,,,
DELCATH SYS INC,0.00034675370743165627,Buy 100%,57894.0,12.589992054444329,728885.0,,,,,
CANOPY GROWTH CORPORATION,0.0003459934881591019,Add 41.16%,764724.0,0.9510450829318813,727287.0,,,,,
TTEC HLDGS INC,0.000345278939130706,Reduce 10.29%,374116.0,1.9399998930812903,725785.0,,,,,
VTEX,0.0003452251814474778,Reduce 59.49%,181418.0,4.0,725672.0,,,,,
RLJ LODGING TR,0.0003450610540075334,Buy 100%,61209.0,11.85000571811335,725327.0,,,,,
SYNCHRONY FINANCIAL,0.0003438127340005354,Reduce 57.69%,9503.0,76.04998421551089,722703.0,,,,,
WASTE MGMT INC DEL,0.00034364670363375106,Reduce 85.25%,3241.0,222.8799753162604,722354.0,,,,,
HINGE HEALTH INC,0.0003435258677794151,Reduce 76.67%,8700.0,83.0,722100.0,,,,,
PRINCIPAL EXCHANGE TRADED FD,0.0003429939997276531,Add 57.67%,10088.0,71.46927042030134,720982.0,,,,,
MISSION PRODUCE INC,0.0003418665155749911,Reduce 64.56%,60951.0,11.789995242079703,718612.0,,,,,
NATIONAL STORAGE AFFILIATES,0.0003406505453242721,Buy 100%,16102.0,44.47000372624519,716056.0,,,,,
LOAR HOLDINGS INC,0.0003386191709226406,Add 0.24%,8830.0,80.60996602491507,711786.0,,,,,
CHESAPEAKE UTILS CORP,0.00033806874933418917,Reduce 57.36%,5802.0,122.48000689417442,710629.0,,,,,
DOUGLAS ELLIMAN INC,0.0003374393562818804,Reduce 19.53%,400738.0,1.7699993511970415,709306.0,,,,,
WATERSTONE FINL INC MD,0.00033457545138777697,Reduce 16.65%,33926.0,20.730000589518365,703286.0,,,,,
COASTALSOUTH BANCSHARES INC,0.0003332581502828314,Buy 100%,26090.0,26.850019164430815,700517.0,,,,,
BIRKENSTOCK HOLDING PLC,0.00033058168368246165,Reduce 64.03%,16149.0,43.02997089603071,694891.0,,,,,
OLEMA PHARMACEUTICALS INC,0.00033041612904738724,Add 41.52%,55519.0,12.510005583674058,694543.0,,,,,
BLACKBAUD INC,0.00033026912794900215,Reduce 73.78%,23438.0,29.620018772932845,694234.0,,,,,
JACOBS SOLUTIONS INC,0.00032998178599617187,Reduce 56.45%,5505.0,126.0,693630.0,,,,,
HONEST CO INC,0.0003298747463614255,Buy 100%,189455.0,3.659998416510517,693405.0,,,,,
NET POWER INC,0.0003297948234341482,Add 70.72%,427534.0,1.6214780578854546,693237.0,,,,,
HERITAGE FINL CORP WASH,0.0003293671406268726,Buy 100%,23374.0,29.620005133909473,692338.0,,,,,
ORION GROUP HLDGS INC,0.00032816211220548325,Buy 100%,41011.0,16.81999951232596,689805.0,,,,,
CIA ENERGETICA DE MINAS GERA,0.0003266059937821257,Reduce 55.68%,326921.0,2.099999694115704,686534.0,,,,,
BLAIZE HLDGS INC,0.0003251535848715447,Add 31.10%,1179863.0,0.5792884428107331,683481.0,,,,,
PURE CYCLE CORP,0.0003244447446236686,Add 7.73%,63678.0,10.709994032475894,681991.0,,,,,
GH RESEARCH PLC,0.0003241036449876101,Buy 100%,25345.0,26.880015782205565,681274.0,,,,,
ANDERSEN GROUP INC,0.0003227516154678357,Buy 100%,17986.0,37.720004447903925,678432.0,,,,,
SOUTH PLAINS FINANCIAL INC,0.0003225394391251829,Reduce 7.72%,15736.0,43.08502796136248,677986.0,,,,,
MAGNITE INC,0.00032252088558849346,Buy 100%,35719.0,18.980010638595704,677947.0,,,,,
TWFG INC,0.00032239434095363776,Buy 100%,28178.0,24.05000354886791,677681.0,,,,,
REGIONAL MGMT CORP,0.0003221873976597947,Add 21.36%,16438.0,41.20002433386057,677246.0,,,,,
